Customer_Age,Dependent_count,Education_Level,Income_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_F,Gender_M,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Attrition_Flag
37,2,2,2,35,3,2,2,1816.4402266869015,0,1816.4402266869015,0.5610530722779817,2046,44,0.5587512827923955,0.0,0.0,1.0,0.0,0.5199244376995277,0.4800755623004723,1.0,0.0,0.0,0.0,0
39,1,5,1,28,5,2,5,3860.7406318599014,0,3860.7406318599014,0.8604477322617466,2836,41,0.5605690334672817,0.0,1.0,0.0,0.0,0.21757302225150799,0.782426977748492,1.0,0.0,0.0,0.0,0
50,1,2,3,34,3,3,3,2622.029788110463,471,2150.9998959694653,0.8083380379420743,2418,41,0.5362201338666363,0.1785442660435565,1.0,0.0,0.0,0.1911780004490362,0.8088219995509638,1.0,0.0,0.0,0.0,0
35,2,2,3,26,3,2,3,12642.133583153553,0,12642.133583153553,0.3862612023054088,780,20,0.17845595608080514,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
46,3,0,2,26,5,2,3,1438.3,863,574.9642774449105,0.7662952344199603,2301,40,0.48411472313058046,0.6005276249280636,0.014761720998011763,0.9852382790019882,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
60,1,2,4,54,1,2,1,3121.209648174151,0,3121.209648174151,1.0203779091323748,5523,71,0.6873941662805987,0.0,1.0,0.0,0.0,0.09111677741903845,0.9088832225809615,1.0,0.0,0.0,0.0,0
46,3,5,3,37,4,3,2,2447.554092104496,1017,1429.6601352123823,0.6943276799496847,2517,43,0.4475302155394316,0.4163229046366718,0.7566276942428951,0.2433723057571049,0.0,0.2433723057571049,0.7566276942428951,1.0,0.0,0.0,0.0,0
52,2,2,1,34,2,2,2,3012.258869147407,0,3012.258869147407,0.9055184906533862,2920,46,0.37471169793227144,0.0,1.0,0.0,0.0,0.2513207609561574,0.7486792390438426,1.0,0.0,0.0,0.0,0
61,0,3,2,45,3,4,5,28181.7472718433,273,27907.749700396485,0.5899225833805337,2254,44,0.5486474574462167,0.009546953708948196,0.0,1.0,0.9546953708948196,0.045304629105180405,0.0,0.045304629105180405,0.0,0.0,0.9546953708948196,0
36,1,2,2,27,1,2,2,1631.8330853144566,0,1631.8330853144566,0.5344586564941542,2111,44,0.48953687916606653,0.0,0.7323307480467665,0.26766925195323354,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
42,3,2,2,32,3,2,3,3432.47687379358,0,3432.47687379358,0.6483319985761314,2641,50,0.40689314550913597,0.0,0.0,1.0,0.0,0.4564061494650198,0.5435938505349802,1.0,0.0,0.0,0.0,0
47,3,2,1,40,4,2,3,5412.067984129778,0,5412.067984129778,0.6059987111773913,2027,40,0.5778869348765119,0.0,0.48332617320772986,0.5166738267922701,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
55,4,2,4,44,2,2,3,2578.6478118500204,0,2578.6478118500204,0.8828382323446264,865,30,0.5074214112553501,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
52,2,2,4,42,4,3,2,3257.5303656603464,2517,740.5303656603463,0.6753535771068975,2709,48,0.6211413835162355,0.7726865012754207,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
43,2,2,1,33,1,3,3,6218.557969842219,0,6218.557969842219,0.7574697857577606,1174,31,0.48889532118889095,0.0,1.0,0.0,0.0,0.8019032511110736,0.19809674888892637,1.0,0.0,0.0,0.0,0
52,3,1,0,46,3,2,3,34516.0,0,34516.0,1.0483167446633435,2093,26,0.2882544090345562,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
52,1,3,3,36,3,2,2,11777.45520453566,0,11777.45520453566,0.6036144786051276,2148,43,0.3750570134788263,0.0,0.0,1.0,0.0,0.003167415490348935,0.9968325845096511,1.0,0.0,0.0,0.0,0
46,2,2,1,42,2,3,2,9076.161641310451,132,8944.058005559604,0.7764733171595907,2564,35,0.4327424584282755,0.014576952910438373,0.08894044309760174,0.9110595569023983,0.9110595569023983,0.08894044309760174,0.0,1.0,0.0,0.0,0.0,0
54,3,2,1,44,2,2,1,18129.134735929994,0,18129.134735929994,0.7100495631785515,2502,48,0.8841313400811754,0.0,0.0,1.0,0.0,0.0,1.0,0.0026085883448184743,0.0,0.0,0.9973914116551815,0
45,3,2,2,35,2,3,2,23566.66281276345,1378,22187.927227562064,0.47622854582506846,2189,45,0.44475855926690755,0.05890499477261815,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
41,1,3,4,30,4,2,4,3607.3454350744523,0,3607.3454350744523,0.771759581659815,2370,44,0.5876094310569084,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
42,3,2,3,31,1,3,3,26929.242534003668,0,26929.242534003668,0.974855784983105,8636,64,0.783943014665234,0.0,0.5279404708920652,0.4720595291079348,0.0,0.4720595291079348,0.5279404708920652,0.5279404708920652,0.0,0.0,0.4720595291079348,0
48,2,2,4,42,3,3,2,3278.2483811852285,0,3278.2483811852285,0.5569115742570858,2054,36,0.3382535915774431,0.0,1.0,0.0,0.0,0.48894678213571585,0.5110532178642841,1.0,0.0,0.0,0.0,0
43,3,3,1,34,3,3,2,7433.261574647951,2361,5071.563544656253,0.955023671294639,8551,58,0.5352684730737303,0.31995727262895746,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
46,1,3,2,40,4,3,2,1871.516751080609,566,1304.6798271952136,0.9414248848362693,2963,50,0.6901570966901818,0.2992669584937048,1.0,0.0,0.0,0.6660944697733172,0.3339055302266828,1.0,0.0,0.0,0.0,0
37,2,1,4,21,3,1,3,1460.4660566555308,1026,434.15566435789486,0.5810736663830829,1954,34,0.47022235727180217,0.702574497375137,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
41,3,2,1,33,1,2,4,4497.158664002667,0,4497.158664002667,0.8202913687255483,2407,36,0.34468007854771787,0.0,0.6985723636633084,0.30142763633669156,0.0,0.6985723636633084,0.30142763633669156,1.0,0.0,0.0,0.0,0
41,2,4,3,33,2,2,3,2893.555279526408,2517,376.5552795264081,0.765724223433541,2242,44,0.6547049680556892,0.869611180118398,0.8055900591989813,0.1944099408010187,0.0,0.1944099408010187,0.8055900591989813,1.0,0.0,0.0,0.0,0
49,2,1,1,43,3,2,3,34516.0,0,34516.0,1.017073632758068,2162,32,0.4195022403160298,0.0,0.4264366221145226,0.5735633778854774,0.0,0.4264366221145226,0.5735633778854774,0.5735633778854774,0.4264366221145226,0.0,0.0,0
47,2,2,2,27,5,2,3,12094.631747414947,0,12094.631747414947,0.5278149349089843,2358,50,0.7445860891189267,0.0,0.0,1.0,0.0,0.8969916789764397,0.10300832102356028,1.0,0.0,0.0,0.0,0
45,3,0,3,35,5,2,1,1465.942170407231,1245,220.4749416546231,0.7684911580002945,2428,39,0.43175227623401485,0.8490875160258707,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
37,2,3,2,27,1,2,3,27535.357993245383,1438,26097.10558453445,0.8196122123352283,8751,62,0.873312856704839,0.05138097575932325,0.0,1.0,0.636054004297799,0.0,0.363945995702201,0.0,0.0,0.0,1.0,0
45,1,2,2,36,3,2,2,1783.428323824956,0,1783.428323824956,0.44925043330632736,2016,37,0.35939059557412517,0.0,1.0,0.0,0.0,0.6236216120183805,0.3763783879816195,1.0,0.0,0.0,0.0,0
37,1,2,1,20,1,1,2,9672.231043572418,2062,7609.315093251126,0.8779386261434505,8172,55,0.790136534205886,0.2130813882347373,0.0,1.0,0.0,0.8503446623196794,0.14965533768032058,1.0,0.0,0.0,0.0,0
44,3,2,4,38,3,2,2,3384.140730861876,1463,1920.7246209988023,0.5692859430557882,2115,54,0.618830699045509,0.4329691488864271,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
59,1,2,4,53,1,2,1,3132.5761956967604,0,3132.5761956967604,0.9650840619436466,5399,68,0.6404319880317555,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
38,0,4,1,30,1,3,4,2205.6040494973863,0,2205.6040494973863,0.9053831718234197,1429,37,0.5837753564967645,0.0,0.9030804379044325,0.09691956209556751,0.9030804379044325,0.0,0.09691956209556751,1.0,0.0,0.0,0.0,0
56,3,2,2,36,5,3,2,6224.0,0,6224.0,0.9145040714328305,8947,68,0.6016905546058147,0.0,0.0,1.0,0.9538157263263066,0.0,0.04618427367369338,1.0,0.0,0.0,0.0,0
55,1,2,2,45,2,2,3,1438.3,0,1438.3,1.004485680703928,887,18,1.1683200887986556,0.0,0.09852824029112728,0.9014717597088727,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
47,1,1,3,37,3,2,3,34516.0,2463,32052.383602155798,0.4283569944220345,1810,43,0.43104581954547444,0.07128898711039103,0.0,1.0,1.0,0.0,0.0,0.657797422078206,0.0,0.0,0.342202577921794,0
57,2,1,0,40,2,2,3,13465.667228613815,2258,11207.532874755101,1.0574029716533082,9068,66,0.82942432620956,0.16788486524191198,0.0,1.0,0.705756737904401,0.29424326209559903,0.0,1.0,0.0,0.0,0.0,0
47,3,2,2,34,4,3,2,5554.290969868996,0,5554.290969868996,0.21437721500510348,1661,32,0.1170040561739254,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
52,1,0,3,41,2,2,3,24872.746084198334,358,24514.590213810352,0.17469198169019196,5512,59,0.4845979165233445,0.014348742647122712,0.0,1.0,0.0,0.28134789504162183,0.7186521049583782,1.0,0.0,0.0,0.0,0
55,1,5,2,36,6,3,3,15171.291368682061,2210,12960.981596793397,0.8229819050557555,7536,77,0.949563640567214,0.14563640567213978,0.07272657213100353,0.9272734278689965,0.0,0.0,1.0,0.9272734278689965,0.0,0.0,0.07272657213100353,0
40,1,4,4,28,5,2,3,3630.871748883667,0,3630.871748883667,0.7579117584003199,2746,40,0.587434318821168,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
51,1,1,2,41,3,3,2,1438.3,0,1438.3,0.7977331923916541,2585,44,0.5416977638578818,0.0,0.6128191576120586,0.38718084238794137,0.38718084238794137,0.6128191576120586,0.0,1.0,0.0,0.0,0.0,0
33,2,5,1,22,3,2,2,1844.681860562945,1296,548.1312660411722,0.34958397936213365,2081,60,0.6908698706189634,0.7032380362477233,1.0,0.0,0.0,0.976640825514653,0.023359174485346967,1.0,0.0,0.0,0.0,0
54,1,2,4,40,1,1,4,1438.3,0,1438.3,0.44761103123906865,1629,36,0.44032462730394595,0.0,1.0,0.0,0.0,0.9188431740135083,0.08115682598649165,1.0,0.0,0.0,0.0,0
45,2,3,3,40,4,3,3,5679.904776223593,2438,3241.8611852152876,0.6243864567424612,1575,38,0.8108950433591346,0.4293428657341558,0.6027206793259132,0.3972793206740868,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
53,3,0,4,44,4,2,2,2924.469178175493,2414,509.57819636258216,0.8162929221940466,2601,33,0.39697146177812315,0.826,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
46,4,1,4,40,2,4,2,4349.490073143096,2152,2197.209372572932,0.7351134205705286,2398,43,0.45899595657100206,0.49504577257111126,1.0,0.0,0.0,0.9023897142805126,0.09761028571948738,1.0,0.0,0.0,0.0,0
47,2,2,2,35,2,2,1,5487.056698576924,0,5487.056698576924,0.840899744445611,1192,29,0.6122138519504071,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
39,4,2,2,35,3,3,2,4024.840229918166,0,4024.840229918166,0.6869474746892836,2134,36,0.43670224666567337,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
52,2,2,3,42,3,3,2,11621.662341452675,2490,9130.663861092597,0.4717939680709898,1560,41,0.47134414636831107,0.2146688292736622,0.0,1.0,0.0,0.08966041255145307,0.9103395874485469,1.0,0.0,0.0,0.0,0
52,1,4,3,47,4,0,2,2913.798060654558,0,2913.798060654558,0.5974004539089245,2429,50,0.9754095730174652,0.0,1.0,0.0,0.22475758181976713,0.7752424181802329,0.0,1.0,0.0,0.0,0.0,0
60,0,3,2,44,4,4,5,28382.13421060586,389,27992.928196373487,0.6083344809014617,2133,42,0.5284588199829654,0.01337967435888121,0.1165404951338348,0.8834595048661652,0.8834595048661652,0.0,0.1165404951338348,0.1165404951338348,0.0,0.0,0.8834595048661652,0
42,3,2,2,33,4,2,2,3354.659726379781,0,3354.659726379781,0.5869492566357568,5147,59,0.5020377752279708,0.0,1.0,0.0,0.0,0.44574657974726595,0.554253420252734,1.0,0.0,0.0,0.0,0
62,0,2,3,53,4,0,1,18505.34161371767,0,18505.34161371767,0.8870465391376734,2604,42,0.8322437080347337,0.0,0.0,1.0,0.0,0.0,1.0,0.8941744400892593,0.0,0.0,0.10582555991074072,0
46,3,5,4,36,4,3,2,12134.829198137872,0,12134.829198137872,0.898782664252462,8312,81,0.819870620796778,0.0,1.0,0.0,0.608667873769001,0.391332126230999,0.0,0.608667873769001,0.0,0.0,0.391332126230999,0
51,2,2,0,36,2,2,3,24565.552032811785,993,23572.394066687848,0.631063412988838,2711,37,0.261925150019245,0.0406590420053886,0.0,1.0,0.6185030003848998,0.3814969996151002,0.0,1.0,0.0,0.0,0.0,0
46,2,1,3,28,1,3,3,14757.071101161686,2517,12240.071101161686,0.9904086057388636,8274,64,0.729313397107379,0.1701840097699817,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
33,2,1,0,30,2,2,4,16079.950550310086,0,16079.950550310086,0.7479845791385049,7734,76,0.9008824926532468,0.0,0.0,1.0,0.0,0.6863370020672367,0.3136629979327633,0.6863370020672367,0.0,0.0,0.3136629979327633,0
49,2,2,4,38,3,3,1,2201.834047697341,0,2201.834047697341,0.8839367724251954,2387,55,0.8481252293141376,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
44,2,2,3,39,3,1,3,3870.3537158972504,2517,1353.3537158972504,0.4026579546537609,1711,36,0.2736579546537609,0.6503329106850326,0.909921332836958,0.09007866716304203,0.0,0.909921332836958,0.09007866716304203,1.0,0.0,0.0,0.0,0
57,0,1,4,36,2,2,5,3806.406050518288,2517,1289.406050518288,0.5642130388607011,2399,48,0.7009693238350204,0.6611776735750973,0.29441839377431,0.70558160622569,0.0,0.29441839377431,0.70558160622569,1.0,0.0,0.0,0.0,0
43,4,1,1,33,1,3,1,11291.919503478775,0,11291.919503478775,0.9970770484608884,5112,62,0.5473500720957156,0.0,0.6398658391312925,0.36013416086870753,0.0,0.36013416086870753,0.6398658391312925,1.0,0.0,0.0,0.0,0
49,2,1,0,44,5,3,3,34516.0,0,34516.0,0.7706366341352773,2541,54,0.7109151095099191,0.0,0.09084146618068378,0.9091585338193162,0.0,1.0,0.0,0.0,0.09084146618068378,0.0,0.9091585338193162,0
37,3,1,4,22,2,3,2,5688.383809356726,0,5688.383809356726,0.8837340412434582,1112,29,0.5248421701446598,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
49,2,3,4,38,2,3,3,4775.11237948695,0,4775.11237948695,0.9605624358192095,9503,69,0.8520840951901079,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
46,3,2,2,29,5,1,3,8759.492957592753,0,8759.492957592753,0.5610140811763129,2150,43,0.5176619717285019,0.0,0.0,1.0,0.7230047119163437,0.0,0.27699528808365625,1.0,0.0,0.0,0.0,0
50,1,2,4,43,4,0,4,10084.71269553432,0,10084.71269553432,0.7592668886080148,2404,44,0.4353485520386806,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
43,2,2,2,34,2,3,3,26457.414009221415,638,25819.149011423448,0.9880157629922195,8834,66,0.6493223416898324,0.02307592959857573,0.7464183560596074,0.2535816439403926,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
38,2,1,0,31,2,3,3,13593.588151744289,0,13593.588151744289,0.34306876708780376,813,20,0.019039146448523638,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
44,3,1,2,32,2,3,2,13221.583158335316,0,13221.583158335316,0.5595837722816754,1336,33,0.47459175358435685,0.0,0.0,1.0,0.0,0.20688596644206703,0.793114033557933,1.0,0.0,0.0,0.0,0
52,3,2,3,35,2,3,2,10101.684859567453,2032,8069.025747878479,0.7093443589085825,2706,34,0.4749964324894048,0.2009486980691202,1.0,0.0,0.24908389409143195,0.0,0.750916105908568,1.0,0.0,0.0,0.0,0
45,2,2,1,40,2,3,3,34516.0,968,33547.88452712818,1.0173742860884443,4723,53,0.4308091642590187,0.028072572700710903,0.0,1.0,0.0,0.0,1.0,0.0,0.5251427823111233,0.0,0.4748572176888767,0
37,3,2,0,35,3,2,2,7355.434590872009,0,7355.434590872009,0.5918774874166717,2109,43,0.5724751686845277,0.0,0.0,1.0,0.06705312202399072,0.0,0.9329468779760093,1.0,0.0,0.0,0.0,0
48,2,3,0,36,2,2,2,27163.268923624342,77,27085.98313730658,0.9596981014808728,969,23,0.7399720205929765,0.002833812164984656,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
52,0,0,3,37,2,3,3,21678.4879136377,0,21678.4879136377,0.6740755020021612,2679,46,0.5806723273525778,0.0,0.4982023332818776,0.5017976667181224,0.0,0.4982023332818776,0.5017976667181224,1.0,0.0,0.0,0.0,0
56,3,2,1,43,5,2,1,12240.705289134656,0,12240.705289134656,0.8443171043765682,793,25,0.554902443482367,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
38,3,1,2,31,5,2,4,13429.777467534492,1456,11973.119157286146,0.6483627649283868,2123,52,0.4796005793246025,0.10797073513030529,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
46,2,2,4,41,2,3,3,3312.3338023819906,0,3312.3338023819906,0.5609216238096459,2133,43,0.4174520702405071,0.0,1.0,0.0,0.0,0.9902029762057413,0.00979702379425873,1.0,0.0,0.0,0.0,0
55,1,2,1,48,2,4,3,15308.020356068726,0,15308.020356068726,0.8783231661460893,8441,68,0.7673519321994612,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
48,1,0,3,38,1,2,2,2125.7194421058557,0,2125.7194421058557,0.5648690075639591,780,17,0.1754434398586322,0.0,0.07145360245560972,0.9285463975443903,0.0,0.9285463975443903,0.07145360245560972,1.0,0.0,0.0,0.0,0
58,0,0,2,52,2,2,3,14922.12625476684,0,14922.12625476684,0.7271335132083161,589,11,0.9273015515952701,0.0,0.0,1.0,0.0,0.118982730613306,0.881017269386694,1.0,0.0,0.0,0.0,0
40,1,2,2,34,1,2,3,34516.0,654,33861.31426136287,0.9234616916793963,4854,56,0.290608863438495,0.019099254038665647,0.0,1.0,0.11259324516679414,0.0,0.8874067548332059,0.0,0.8874067548332059,0.0,0.11259324516679414,0
47,1,2,4,26,4,3,2,2618.418124288304,1531,1087.1591196808597,0.5031219505169289,2049,47,0.6137445052068529,0.585,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
48,0,2,2,47,2,1,3,12408.441794632376,1976,10432.26541879161,0.8899714910400552,9420,81,0.8263460039821977,0.15802499288893268,0.0,1.0,0.3804998577786536,0.0,0.6195001422213464,1.0,0.0,0.0,0.0,0
30,1,3,2,19,4,2,3,2455.336143186668,2418,36.494824072159176,0.3736036679749195,1201,24,0.1466628956654932,0.9852431972560775,0.40187814156858614,0.5981218584314139,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
44,3,4,3,34,2,2,3,2181.379856345153,1835,346.24580984467576,0.6576679925791028,3452,48,0.7722465049702858,0.8432428747957824,0.6709276279961822,0.3290723720038178,0.0,0.6709276279961822,0.3290723720038178,1.0,0.0,0.0,0.0,0
45,2,3,3,36,2,2,4,29828.047247164137,0,29828.047247164137,0.4752116273016651,2086,44,0.6631835439844518,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
51,3,1,3,41,3,2,2,1760.4222449311364,1489,270.61733764243087,0.5527783191001719,2081,39,0.41003411125355316,0.8473847141025744,0.7742156101613477,0.22578438983865234,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
35,1,2,3,27,3,2,2,4608.086226909632,0,4608.086226909632,0.5375699447986813,6466,69,0.7692733845255038,0.0,0.5415351404712503,0.4584648595287497,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
39,3,0,1,36,2,2,2,1779.1731094629188,0,1779.1731094629188,0.5230305393924323,2202,32,0.3338695663277819,0.0,1.0,0.0,0.0,0.07739291372972634,0.9226070862702737,1.0,0.0,0.0,0.0,0
45,2,1,3,31,2,2,5,17670.493946923165,0,17670.493946923165,0.6385613069248108,2026,44,0.6382665684635891,0.0,0.31763153846945613,0.6823684615305439,0.31763153846945613,0.6823684615305439,0.0,1.0,0.0,0.0,0.0,0
40,3,4,3,36,6,3,2,34516.0,565,33950.58768912683,1.0385656538727186,8677,80,1.0733767709802442,0.016811780310662033,0.0,1.0,0.0,0.0,1.0,0.9529450776655083,0.0,0.0,0.04705492233449171,0
55,0,1,4,42,3,2,2,3018.7574621341873,2517,501.75746213418745,0.6381676224015769,2465,43,0.5871515463167175,0.8340878302220032,1.0,0.0,0.0,0.1087830222003221,0.8912169777996779,1.0,0.0,0.0,0.0,0
56,0,2,3,48,1,5,2,3547.66715742266,0,3547.66715742266,0.579123356805387,2208,44,0.7318438321597306,0.0,0.8945209800336684,0.10547901996633158,0.0,0.10547901996633158,0.8945209800336684,1.0,0.0,0.0,0.0,0
51,2,2,2,40,2,2,2,5882.489157313435,0,5882.489157313435,0.8712857808656653,9026,81,0.7879784078388009,0.0,0.4502168537313048,0.5497831462686952,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
55,2,3,2,45,2,2,3,1438.3,0,1438.3,1.0433576154412731,1210,29,0.6398819758191424,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
36,3,4,1,36,2,2,3,1698.0795774932585,0,1698.0795774932585,0.7552897553297153,2088,44,0.53467663250429,0.0,0.1890524993871462,0.8109475006128538,0.0,0.1890524993871462,0.8109475006128538,1.0,0.0,0.0,0.0,0
57,2,2,1,36,3,2,3,4375.645368631128,0,4375.645368631128,0.6295741832421273,2501,51,0.4669292464697096,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
38,1,1,2,20,4,2,3,4260.489317727423,0,4260.489317727423,0.8871853933411087,8668,65,1.1130761187937337,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
45,3,2,2,35,4,2,2,14125.554964816194,0,14125.554964816194,0.9398058819991733,9189,74,0.7761061887291753,0.0,0.6312704236082403,0.36872957639175974,0.0,0.6312704236082403,0.36872957639175974,0.36872957639175974,0.0,0.0,0.6312704236082403,0
53,3,3,4,39,3,3,3,9421.429437240735,0,9421.429437240735,0.7979169082671341,7674,70,0.8506314957505384,0.0,1.0,0.0,0.0,0.6067000772629364,0.3932999227370636,1.0,0.0,0.0,0.0,0
56,0,3,1,50,3,5,5,24614.503175317226,361,24252.7890476596,0.8330618499341969,2683,46,0.7105058443321528,0.014591440393832075,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
45,3,2,1,35,1,3,2,1683.5371527509994,1474,209.53715275099952,0.5879546645202867,2095,45,0.579300490233883,0.8762314236245002,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
46,2,2,3,40,3,4,3,13095.28321350245,1842,11253.15685826527,0.44051131104727237,1565,32,0.1884581859246361,0.1404620851882057,0.9850940261869134,0.01490597381308656,0.0,0.9850940261869134,0.01490597381308656,1.0,0.0,0.0,0.0,0
51,2,1,3,39,1,3,1,11966.889977068102,2256,9710.481684801309,0.8589129208630935,742,15,0.34895585656447414,0.18877176978422663,0.0,1.0,0.0,0.36294109712145883,0.6370589028785412,1.0,0.0,0.0,0.0,0
46,1,2,2,36,2,2,3,2412.803048888601,857,1555.4645392588882,0.7378273837034074,2205,40,0.5579092888888703,0.35619912888897104,0.1393807407419857,0.8606192592580143,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
37,2,4,3,18,1,1,2,31794.094493478642,345,31448.331795040605,0.9513847245234712,9280,60,0.7391218468540366,0.010679928909282892,0.3325044431698193,0.6674955568301807,0.0,1.0,0.0,0.6674955568301807,0.0,0.0,0.3325044431698193,0
37,2,2,0,26,2,2,3,34516.0,1726,32789.08565915827,0.8870418761382195,7566,63,0.7444162439604552,0.05012626905941057,0.0,1.0,0.0,0.0,1.0,0.0,0.7747461881178861,0.0,0.2252538118821139,0
43,3,2,4,36,3,3,4,2197.70566714143,1798,399.05823546583576,0.8071080379024199,2760,45,0.7101077726561114,0.8194397889000056,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
42,2,2,1,34,1,3,2,1687.2898901167334,1382,305.2425526459117,0.3826936790272368,1836,37,0.2767421336964972,0.8179028113618695,0.4032303112840272,0.5967696887159728,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
39,2,2,1,28,2,2,2,4353.612661889319,0,4353.612661889319,0.7381723956350053,2561,45,0.8180726691207221,0.0,0.7653165472329585,0.2346834527670415,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
53,1,2,3,37,2,2,2,1438.3,0,1438.3,0.6640021557308501,777,16,0.25047016986732373,0.0,1.0,0.0,0.0,0.10663792358866597,0.893362076411334,1.0,0.0,0.0,0.0,0
47,2,2,1,37,1,3,3,6231.567233718734,0,6231.567233718734,0.8290991061380908,1214,33,0.4802747246442122,0.0,1.0,0.0,0.0,0.9586413701052316,0.04135862989476835,1.0,0.0,0.0,0.0,0
48,3,1,3,41,1,2,3,4374.022457886218,0,4374.022457886218,0.6215156425124431,1826,47,0.519887554553088,0.0,0.12471927642226943,0.8752807235777306,0.0,0.12471927642226943,0.8752807235777306,1.0,0.0,0.0,0.0,0
44,1,1,3,28,3,2,4,3094.2569750289226,0,3094.2569750289226,0.6799593539143888,2530,40,0.3859135389317424,0.0,1.0,0.0,0.2697209988430914,0.0,0.7302790011569086,1.0,0.0,0.0,0.0,0
39,2,2,0,27,2,3,0,5572.244818948571,0,5572.244818948571,0.91993377195764,1628,32,0.44729820692498,0.0,0.20071183968545447,0.7992881603145455,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
42,2,2,4,28,5,2,4,2182.1412950380245,0,2182.1412950380245,0.6789499857249708,2343,44,0.612311971107095,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
54,1,2,3,35,1,2,2,1438.3,0,1438.3,0.6326774042317334,2124,37,0.520577381564688,0.0,0.10250056667613394,0.8974994333238661,0.0,0.10250056667613394,0.8974994333238661,1.0,0.0,0.0,0.0,0
52,2,2,3,45,1,4,2,13375.7117082166,0,13375.7117082166,0.9260723519224255,4904,49,0.3528710128348625,0.0,0.781828326420932,0.21817167357906797,0.0,0.0,1.0,0.21817167357906797,0.0,0.0,0.781828326420932,0
51,2,0,1,33,2,2,3,34516.0,0,34516.0,0.5396755934777812,2290,45,0.46812043956202953,0.0,0.2973885741488851,0.7026114258511149,0.0,0.0,1.0,0.7026114258511149,0.2973885741488851,0.0,0.0,0
